Date,White,Black,Opening,White_rating,Black_rating,winner,url
2021.04.26,el-bantu,MerlinNewsboy,D00,137,229,el-bantu,https://www.chess.com/game/live/13184564233
2021.04.26,KanatKozh,el-bantu,C20,148,145,el-bantu,https://www.chess.com/game/live/13185114777
2021.04.20,el-bantu,Julianpwr11,A00,295,438,el-bantu,https://www.chess.com/game/daily/328713994
2021.04.26,el-bantu,itachlil,C26,152,100,el-bantu,https://www.chess.com/game/live/13188745289
2021.04.26,el-bantu,hrddck,C20,159,121,el-bantu,https://www.chess.com/game/live/13192912989
2021.04.26,el-bantu,IronMike1776,C20,166,106,el-bantu,https://www.chess.com/game/live/13193000917
2021.04.26,Merzkii,el-bantu,C42,248,160,Merzkii,https://www.chess.com/game/live/13193507795
2021.04.26,mathiasneufeld,el-bantu,C44,187,152,mathiasneufeld,https://www.chess.com/game/live/13194222287
2021.04.26,Povtarr,el-bantu,B07,294,145,Povtarr,https://www.chess.com/game/live/13197684177
2021.04.26,el-bantu,Netezz,A40,152,100,el-bantu,https://www.chess.com/game/live/13199602575
2021.04.26,Austin0903,el-bantu,B07,185,161,el-bantu,https://www.chess.com/game/live/13199620039
2021.04.26,el-bantu,Ronhit30,D00,467,366,el-bantu,https://www.chess.com/game/live/13200251019
2021.04.26,OffbrandLiteskin,el-bantu,A00,437,458,OffbrandLiteskin,https://www.chess.com/game/live/13201465377
2021.04.26,RomanBlasi,el-bantu,C20,309,156,RomanBlasi,https://www.chess.com/game/live/13204275155
2021.04.26,el-bantu,RomanBlasi,A40,167,298,el-bantu,https://www.chess.com/game/live/13204289281
2021.04.26,el-bantu,mythic721,A46,177,238,el-bantu,https://www.chess.com/game/live/13204413781
2021.04.26,el-bantu,memopapaya,D00,185,183,el-bantu,https://www.chess.com/game/live/13204882067
2021.04.26,el-bantu,elena0109,D00,193,159,el-bantu,https://www.chess.com/game/live/13204983481
2021.04.26,el-bantu,AdumsStupid,D00,185,192,AdumsStupid,https://www.chess.com/game/live/13205019323
2021.04.26,chujduzyPL,el-bantu,C20,164,193,el-bantu,https://www.chess.com/game/live/13205584575
2021.04.26,Rabbit009,el-bantu,C20,307,204,el-bantu,https://www.chess.com/game/live/13205592347
2021.04.26,el-bantu,Josejav,A40,216,392,el-bantu,https://www.chess.com/game/live/13210914349
2021.04.26,poyebany,el-bantu,C23,350,211,poyebany,https://www.chess.com/game/live/13210995483
2021.04.27,junai011,el-bantu,C00,215,203,junai011,https://www.chess.com/game/live/13237890601
2021.04.27,cldhorse,el-bantu,C20,306,214,el-bantu,https://www.chess.com/game/live/13237893365
2021.04.27,el-bantu,Dywel,A00,223,267,el-bantu,https://www.chess.com/game/live/13242709357
2021.04.27,ForeverMediocre,el-bantu,C40,123,213,ForeverMediocre,https://www.chess.com/game/live/13255993095
2021.04.27,el-bantu,curryking4,C00,219,135,el-bantu,https://www.chess.com/game/live/13256588455
2021.04.27,el-bantu,DanDaney,A40,210,197,DanDaney,https://www.chess.com/game/live/13257193163
2021.04.27,el-bantu,jean-paulmiller,B01,204,320,jean-paulmiller,https://www.chess.com/game/live/13265012147
2021.04.27,el-bantu,SalihDoygun,A40,214,246,el-bantu,https://www.chess.com/game/live/13265526723
2021.04.27,JuanCadaver1491,el-bantu,C00,306,225,el-bantu,https://www.chess.com/game/live/13265617047
2021.04.27,dawssad,el-bantu,A00,257,217,dawssad,https://www.chess.com/game/live/13266211973
2021.04.27,MarcinReszka,el-bantu,C20,288,227,el-bantu,https://www.chess.com/game/live/13266793965
2021.04.27,el-bantu,koolkeed,C26,236,258,el-bantu,https://www.chess.com/game/live/13267400891
2021.04.27,MagnusCarlsen877,el-bantu,C44,241,244,el-bantu,https://www.chess.com/game/live/13267932489
2021.04.27,PawnStormerE404,el-bantu,A04,200,251,el-bantu,https://www.chess.com/game/live/13267962751
2021.04.27,Hernea,el-bantu,C50,290,243,Hernea,https://www.chess.com/game/live/13270889181
2021.04.27,el-bantu,duffsocks,C20,248,112,el-bantu,https://www.chess.com/game/live/13271475399
2021.04.27,el-bantu,Caligochest,B01,241,287,Caligochest,https://www.chess.com/game/live/13286065115
2021.04.27,el-bantu,VaalbaraCM,C20,233,265,VaalbaraCM,https://www.chess.com/game/live/13290107935
2021.04.27,el-bantu,Artorias9V,C20,224,196,Artorias9V,https://www.chess.com/game/live/13292045999
2021.04.27,el-bantu,baleineblanche,A40,223,182,Draw,https://www.chess.com/game/live/13292651357
2021.04.27,ChuchuBeleza89,el-bantu,A00,190,214,ChuchuBeleza89,https://www.chess.com/game/live/13296759267
2021.04.27,Mauri1964,el-bantu,C20,263,207,Mauri1964,https://www.chess.com/game/live/13296779549
2021.04.27,el-bantu,Mauri1964,C25,200,270,Mauri1964,https://www.chess.com/game/live/13297383189
2021.04.27,Mauri1964,el-bantu,C20,276,194,Mauri1964,https://www.chess.com/game/live/13297972503
2021.04.28,Taslioglu,el-bantu,D00,229,203,el-bantu,https://www.chess.com/game/live/13312968313
2021.04.28,poppygirl4,el-bantu,A04,221,195,poppygirl4,https://www.chess.com/game/live/13313560673
2021.04.28,el-bantu,WaldoSmalls,C20,186,146,WaldoSmalls,https://www.chess.com/game/live/13320719785
2021.04.28,el-bantu,shdw127,B00,179,233,shdw127,https://www.chess.com/game/live/13320738073
2021.04.28,el-bantu,santosu1,A40,174,322,santosu1,https://www.chess.com/game/live/13325535185
2021.04.28,sharvinj,el-bantu,C41,178,182,el-bantu,https://www.chess.com/game/live/13327350537
2021.04.28,viktorenk0,el-bantu,B07,196,191,el-bantu,https://www.chess.com/game/live/13328547575
2021.04.28,el-bantu,cedricdomingo,C20,466,446,el-bantu,https://www.chess.com/game/live/13339388531
2021.04.28,el-bantu,IghtbetIc,B00,199,168,el-bantu,https://www.chess.com/game/live/13339941553
2021.04.28,el-bantu,Mujahed111,D00,205,100,el-bantu,https://www.chess.com/game/live/13339959057
2021.04.28,SaILeNT0912,el-bantu,C20,177,213,el-bantu,https://www.chess.com/game/live/13340569271
2021.04.28,Athous,el-bantu,C20,115,203,Athous,https://www.chess.com/game/live/13342899215
2021.04.28,RobsonBiskupina,el-bantu,A00,195,211,el-bantu,https://www.chess.com/game/live/13348935575
2021.04.28,el-bantu,LaftiZ,C25,218,162,el-bantu,https://www.chess.com/game/live/13349544985
2021.04.28,AstaHead,el-bantu,C20,249,211,AstaHead,https://www.chess.com/game/live/13351361147
2021.04.28,el-bantu,AstaHead,A40,220,240,el-bantu,https://www.chess.com/game/live/13351946329
2021.04.28,el-bantu,Marcin2121,B01,214,307,Marcin2121,https://www.chess.com/game/live/13352030777
2021.04.28,el-bantu,cevans707,C26,224,301,el-bantu,https://www.chess.com/game/live/13362127241
2021.04.28,EmirBaybars,el-bantu,A20,147,214,EmirBaybars,https://www.chess.com/game/live/13363898389
2021.04.28,el-bantu,Petetgun,B20,207,246,Petetgun,https://www.chess.com/game/live/13384892317
2021.04.29,arkkra,el-bantu,A00,274,217,el-bantu,https://www.chess.com/game/live/13410668569
2021.04.29,el-bantu,z-IllegalCandle0,B07,226,248,el-bantu,https://www.chess.com/game/live/13414269181
2021.04.29,alexcostantino,el-bantu,A04,172,233,el-bantu,https://www.chess.com/game/live/13417325427
2021.04.29,L-LawIiet,el-bantu,A04,277,242,el-bantu,https://www.chess.com/game/live/13417872671
2021.04.29,el-bantu,Ariesik,C20,253,373,el-bantu,https://www.chess.com/game/live/13421504207
2021.04.29,el-bantu,JunaidSafidon,D00,248,383,JunaidSafidon,https://www.chess.com/game/live/13424521657
2021.04.29,muskeet,el-bantu,B07,323,258,el-bantu,https://www.chess.com/game/live/13427499321
2021.04.29,aadhyadd,el-bantu,C20,241,266,el-bantu,https://www.chess.com/game/live/13428109575
2021.04.29,el-bantu,vslevin,B10,257,248,vslevin,https://www.chess.com/game/live/13428732131
2021.04.29,hrddck,el-bantu,A10,154,263,el-bantu,https://www.chess.com/game/live/13428794473
2021.04.29,el-bantu,spycoder,A40,256,296,spycoder,https://www.chess.com/game/live/13429341937
2021.04.29,unworthyking,el-bantu,C20,354,266,el-bantu,https://www.chess.com/game/live/13433514783
2021.04.29,el-bantu,Colmenares93,A40,259,317,Colmenares93,https://www.chess.com/game/live/13434730547
2021.04.29,el-bantu,chrispy230,D00,250,210,chrispy230,https://www.chess.com/game/live/13440813215
2021.04.29,SparklingStar11,el-bantu,C20,195,257,el-bantu,https://www.chess.com/game/live/13441393243
2021.04.29,alexanderbobba,el-bantu,C20,293,266,el-bantu,https://www.chess.com/game/live/13441995067
2021.04.29,Thrasher511,el-bantu,C20,307,259,Thrasher511,https://www.chess.com/game/live/13446261101
2021.04.29,el-bantu,repciaq0,B01,268,212,el-bantu,https://www.chess.com/game/live/13446833417
2021.04.30,SirBigPex,el-bantu,C57,365,262,SirBigPex,https://www.chess.com/game/live/13482764725
2021.04.30,dobriski,el-bantu,C20,234,270,el-bantu,https://www.chess.com/game/live/13492917677
2021.04.30,mezsksk,el-bantu,C42,270,262,mezsksk,https://www.chess.com/game/live/13492945205
2021.04.30,el-bantu,shoopdiwoop,D00,256,356,shoopdiwoop,https://www.chess.com/game/live/13499560497
2021.04.30,el-bantu,ergincannebol,A40,249,291,ergincannebol,https://www.chess.com/game/live/13499566061
2021.04.30,ergincannebol,el-bantu,D00,286,258,el-bantu,https://www.chess.com/game/live/13500691299
2021.04.30,el-bantu,DaiKienTuongBao,D00,266,243,el-bantu,https://www.chess.com/game/live/13503128419
2021.04.30,el-bantu,BaNZay666777,C20,257,252,BaNZay666777,https://www.chess.com/game/live/13515804361
2021.04.30,DOBRO123,el-bantu,B07,301,250,DOBRO123,https://www.chess.com/game/live/13516886191
2021.04.30,willzann,el-bantu,C20,306,259,el-bantu,https://www.chess.com/game/live/13516960445
2021.04.30,itaisiplovich,el-bantu,C23,210,250,itaisiplovich,https://www.chess.com/game/live/13518179335
2021.04.30,el-bantu,Mollysgame2021,B23,242,278,Mollysgame2021,https://www.chess.com/game/live/13518738223
2021.04.30,el-bantu,boondle,C20,251,279,el-bantu,https://www.chess.com/game/live/13519307369
2021.04.30,Wullium,el-bantu,C47,289,244,Wullium,https://www.chess.com/game/live/13519883643
2021.04.30,SLNJLYL,el-bantu,C20,240,236,SLNJLYL,https://www.chess.com/game/live/13521109391
2021.04.30,filleeyy,el-bantu,D00,270,229,filleeyy,https://www.chess.com/game/live/13521170019
2021.04.30,el-bantu,kekkoyoutube,D00,220,181,kekkoyoutube,https://www.chess.com/game/live/13524703687
2021.04.30,el-bantu,buornofrenas,C26,230,275,el-bantu,https://www.chess.com/game/live/13525346245
2021.04.30,el-bantu,Jasmiiine,C21,237,158,el-bantu,https://www.chess.com/game/live/13525427421
2021.05.01,RiotingRobot,el-bantu,C00,364,248,el-bantu,https://www.chess.com/game/live/13570296615
2021.05.01,Cathaluju,el-bantu,C42,280,241,Cathaluju,https://www.chess.com/game/live/13570892789
2021.05.01,el-bantu,Zachariahpapaya,C26,248,212,el-bantu,https://www.chess.com/game/live/13579924585
2021.05.01,el-bantu,Zephyr_martire,D00,242,331,Zephyr_martire,https://www.chess.com/game/live/13585935895
2021.05.01,el-bantu,raj2201,A41,249,194,el-bantu,https://www.chess.com/game/live/13586471461
2021.05.01,neepawn,el-bantu,A00,281,242,neepawn,https://www.chess.com/game/live/13586565473
2021.05.01,GarfiasRGL,el-bantu,C41,255,251,el-bantu,https://www.chess.com/game/live/13587137895
2021.05.01,END_BOSS99999999999999999,el-bantu,C41,254,259,el-bantu,https://www.chess.com/game/live/13588277823
2021.05.01,el-bantu,Bery1611,D00,253,363,Bery1611,https://www.chess.com/game/live/13589475269
2021.05.01,thepoomster,el-bantu,C30,253,245,thepoomster,https://www.chess.com/game/live/13589554569
2021.05.01,el-bantu,thepoomster,A41,237,261,thepoomster,https://www.chess.com/game/live/13590115335
2021.05.01,el-bantu,multilingo_183,D00,243,136,el-bantu,https://www.chess.com/game/live/13590168981
2021.05.01,Indira642021,el-bantu,A04,298,236,Indira642021,https://www.chess.com/game/live/13591292077
2021.05.01,rpthaikkat,el-bantu,C42,324,230,rpthaikkat,https://www.chess.com/game/live/13598559657
2021.05.01,el-bantu,nerwos,D00,222,239,nerwos,https://www.chess.com/game/live/13599674479
2021.05.01,el-bantu,zuhri19,A40,231,253,el-bantu,https://www.chess.com/game/live/13599781483
2021.05.01,Muraa1,el-bantu,C23,386,226,Muraa1,https://www.chess.com/game/live/13600321447
2021.05.01,el-bantu,jamesber0711,D00,235,257,el-bantu,https://www.chess.com/game/live/13600938727
2021.05.01,el-bantu,Straket,B06,244,273,el-bantu,https://www.chess.com/game/live/13601549199
2021.05.01,el-bantu,Puszekkkk,C01,250,142,el-bantu,https://www.chess.com/game/live/13601592335
2021.05.01,rumurid,el-bantu,A00,222,258,el-bantu,https://www.chess.com/game/live/13602125477
2021.05.01,el-bantu,Dhanushre,C26,265,217,el-bantu,https://www.chess.com/game/live/13606991103
2021.05.01,Sh1k4m4ru1432,el-bantu,C42,267,257,Sh1k4m4ru1432,https://www.chess.com/game/live/13612415971
2021.05.01,raphistolle,el-bantu,A00,330,267,el-bantu,https://www.chess.com/game/live/13613484119
2021.05.01,oreomilk3110,el-bantu,C20,268,259,oreomilk3110,https://www.chess.com/game/live/13614092063
2021.05.01,el-bantu,Flashfve,C20,251,257,Flashfve,https://www.chess.com/game/live/13614673759
2021.05.01,gauravverma09,el-bantu,C41,273,243,gauravverma09,https://www.chess.com/game/live/13615396053
2021.05.01,el-bantu,Pritammparab,C20,235,261,Pritammparab,https://www.chess.com/game/live/13615880879
2021.05.01,ORacz4nalny,el-bantu,C23,186,242,el-bantu,https://www.chess.com/game/live/13616482671
2021.05.01,el-bantu,papizoubii,D02,252,321,el-bantu,https://www.chess.com/game/live/13616509931
2021.05.01,papizoubii,el-bantu,A45,333,246,papizoubii,https://www.chess.com/game/live/13616580971
2021.05.01,el-bantu,kapsalon15,B13,251,105,el-bantu,https://www.chess.com/game/live/13617205715
2021.05.01,el-bantu,dzikieweze9,C25,242,212,dzikieweze9,https://www.chess.com/game/live/13617749847
2021.05.01,el-bantu,Szerlat,D00,251,274,el-bantu,https://www.chess.com/game/live/13618326861
2021.05.01,william671,el-bantu,C50,288,260,el-bantu,https://www.chess.com/game/live/13618885455
2021.05.01,SamAsso,el-bantu,B07,249,252,SamAsso,https://www.chess.com/game/live/13619005987
2021.05.01,el-bantu,dorian_lsh,D00,245,316,dorian_lsh,https://www.chess.com/game/live/13619018677
2021.05.01,Hncnm,el-bantu,A00,203,253,el-bantu,https://www.chess.com/game/live/13619589225
2021.05.01,el-bantu,Hncnm,B00,244,240,Hncnm,https://www.chess.com/game/live/13620108781
2021.05.01,irrychess,el-bantu,A00,284,237,irrychess,https://www.chess.com/game/live/13620672197
2021.05.01,el-bantu,Wesrus,D00,244,180,el-bantu,https://www.chess.com/game/live/13621267377
2021.05.01,berlinmatthews,el-bantu,C25,253,252,el-bantu,https://www.chess.com/game/live/13621407607
2021.05.01,el-bantu,daniel2779,A40,246,325,daniel2779,https://www.chess.com/game/live/13621993877
2021.05.01,el-bantu,bucoup,D02,253,175,el-bantu,https://www.chess.com/game/live/13622522025
2021.05.01,jjleon78,el-bantu,C20,246,261,el-bantu,https://www.chess.com/game/live/13623106847
2021.05.01,el-bantu,miaabeyawardene,A46,250,153,miaabeyawardene,https://www.chess.com/game/live/13623708761
2021.05.01,VishalN88,el-bantu,A00,334,252,Draw,https://www.chess.com/game/live/13624294997
2021.05.01,el-bantu,LordeJeezo,C47,245,312,LordeJeezo,https://www.chess.com/game/live/13629195147
2021.05.01,devonprestige,el-bantu,C20,280,254,el-bantu,https://www.chess.com/game/live/13629760485
2021.05.02,Mse03,el-bantu,C41,245,246,Mse03,https://www.chess.com/game/live/13658481803
2021.05.02,el-bantu,Mse03,C42,254,237,el-bantu,https://www.chess.com/game/live/13658526649
2021.05.02,el-bantu,energeticlemur,C43,263,283,el-bantu,https://www.chess.com/game/live/13663300543
2021.05.02,ncs_kumaran,el-bantu,C20,239,271,el-bantu,https://www.chess.com/game/live/13663903099
2021.05.02,el-bantu,justinosburn,C47,280,306,el-bantu,https://www.chess.com/game/live/13664486279
2021.05.02,el-bantu,fearless712,C41,272,286,fearless712,https://www.chess.com/game/live/13665145619
2021.05.02,YJK_music,el-bantu,C40,212,262,YJK_music,https://www.chess.com/game/live/13665747733
2021.05.02,el-bantu,YaDaddysGirl,B06,254,270,YaDaddysGirl,https://www.chess.com/game/live/13665750403
2021.05.02,priiiiiiiiii,el-bantu,C20,265,269,el-bantu,https://www.chess.com/game/live/13708979303
2021.05.02,tiktik77,el-bantu,A00,294,261,tiktik77,https://www.chess.com/game/live/13709033135
2021.05.03,xRanshu,el-bantu,C25,317,254,xRanshu,https://www.chess.com/game/live/13801401443
2021.05.04,el-bantu,mrbethharmon,C40,262,259,el-bantu,https://www.chess.com/game/live/13839144783
2021.05.04,MatiEsi,el-bantu,C20,278,271,el-bantu,https://www.chess.com/game/live/13840936365
2021.05.04,el-bantu,Luisvillanueva10,D20,278,217,el-bantu,https://www.chess.com/game/live/13841504091
2021.05.04,el-bantu,kashyapanirudh,C25,286,271,el-bantu,https://www.chess.com/game/live/13845749641
2021.05.04,el-bantu,ndelf,C25,278,281,ndelf,https://www.chess.com/game/live/13846323929
2021.05.04,el-bantu,karasumi0,C20,272,374,karasumi0,https://www.chess.com/game/live/13848109445
2021.05.04,Amanbehera,el-bantu,A00,250,263,Amanbehera,https://www.chess.com/game/live/13857082675
2021.05.04,1698gyanu,el-bantu,C50,340,273,el-bantu,https://www.chess.com/game/live/13857680033
2021.05.04,el-bantu,e-27-amritsinghsaini,A40,265,287,e-27-amritsinghsaini,https://www.chess.com/game/live/13857782119
2021.05.04,ShayanJain,el-bantu,C47,161,271,el-bantu,https://www.chess.com/game/live/13858300959
2021.05.04,Grandmaster_Tarrasch,el-bantu,C20,263,279,el-bantu,https://www.chess.com/game/live/13858311565
2021.05.04,el-bantu,vosene,A06,273,382,vosene,https://www.chess.com/game/live/13858366623
2021.05.04,Skysam,el-bantu,D00,266,265,Skysam,https://www.chess.com/game/live/13858913191
2021.05.04,Thehooks,el-bantu,A00,311,258,Thehooks,https://www.chess.com/game/live/13863199567
2021.05.04,el-bantu,COOPNJ,C20,266,255,el-bantu,https://www.chess.com/game/live/13869223089
2021.05.04,el-bantu,LyricalT,D00,258,276,LyricalT,https://www.chess.com/game/live/13869807877
2021.05.04,el-bantu,HarmonTedesco,D02,252,338,HarmonTedesco,https://www.chess.com/game/live/13870332819
2021.05.05,fahrial01,el-bantu,C20,293,261,el-bantu,https://www.chess.com/game/live/13925535631
2021.05.05,Abd3laziz,el-bantu,C20,272,253,Abd3laziz,https://www.chess.com/game/live/13928511557
2021.05.05,el-bantu,Abd3laziz,C00,245,280,Abd3laziz,https://www.chess.com/game/live/13929078175
2021.05.05,Abd3laziz,el-bantu,C20,287,238,Abd3laziz,https://www.chess.com/game/live/13929093859
2021.05.05,Danlawrence1,el-bantu,D00,188,245,el-bantu,https://www.chess.com/game/live/13930317695
2021.05.05,el-bantu,lionopennetworker,B23,254,279,el-bantu,https://www.chess.com/game/live/13941739951
2021.05.05,el-bantu,HalilBoztas,A40,247,322,HalilBoztas,https://www.chess.com/game/live/13942297113
2021.05.05,HalilBoztas,el-bantu,C20,328,241,HalilBoztas,https://www.chess.com/game/live/13942892935
2021.05.05,el-bantu,xelakelo,C47,249,224,el-bantu,https://www.chess.com/game/live/13949509153
2021.05.05,Lynnchess9,el-bantu,C30,147,255,el-bantu,https://www.chess.com/game/live/13949577847
2021.05.05,el-bantu,LeoMarriqui,D00,265,345,el-bantu,https://www.chess.com/game/live/13953108739
2021.05.05,FLAVINdoP,el-bantu,C20,312,275,el-bantu,https://www.chess.com/game/live/13955604639
2021.05.05,KingLoxxy,el-bantu,C41,286,283,el-bantu,https://www.chess.com/game/live/13956207183
2021.05.05,el-bantu,gettingbetter143,B23,277,363,gettingbetter143,https://www.chess.com/game/live/13956755285
2021.05.05,el-bantu,calarsen,D00,271,379,calarsen,https://www.chess.com/game/live/13957316969
2021.05.05,Adless9,el-bantu,C20,259,279,el-bantu,https://www.chess.com/game/live/13957380381
2021.05.05,el-bantu,tahaofluoglu,C00,288,306,el-bantu,https://www.chess.com/game/live/13957978857
2021.05.05,el-bantu,potatosalad8,D00,282,383,potatosalad8,https://www.chess.com/game/live/13958025819
2021.05.05,Wezyr_Korniszon,el-bantu,B07,362,292,el-bantu,https://www.chess.com/game/live/13984397399
2021.05.05,el-bantu,radiskullz,C44,300,263,el-bantu,https://www.chess.com/game/live/13987873909
2021.05.05,martinfinn,el-bantu,C42,194,306,el-bantu,https://www.chess.com/game/live/13993382077
2021.05.06,el-bantu,dmb8097,B01,314,295,el-bantu,https://www.chess.com/game/live/14008307641
2021.05.06,elisfa,el-bantu,A04,245,304,elisfa,https://www.chess.com/game/live/14012471969
2021.05.06,el-bantu,ibrahemelshrbeny,C46,313,350,el-bantu,https://www.chess.com/game/live/14015538299
2021.05.06,el-bantu,dhobbs30,B00,308,444,dhobbs30,https://www.chess.com/game/live/14016095491
2021.05.06,lordbrans,el-bantu,A00,330,317,el-bantu,https://www.chess.com/game/live/14016696033
2021.05.06,Ratkje75,el-bantu,C41,459,474,el-bantu,https://www.chess.com/game/live/14019715983
2021.05.06,el-bantu,Wubbalublub,C26,311,425,Wubbalublub,https://www.chess.com/game/live/14023943137
2021.05.06,el-bantu,biggestwiggest,B10,305,426,biggestwiggest,https://www.chess.com/game/live/14023964105
2021.05.06,el-bantu,Kunal_1703,A40,294,186,Kunal_1703,https://www.chess.com/game/live/14024562969
2021.05.06,el-bantu,itsaaaandy,D00,305,403,el-bantu,https://www.chess.com/game/live/14025657851
2021.05.06,flavioamato,el-bantu,A00,271,296,flavioamato,https://www.chess.com/game/live/14027566211
2021.05.06,bugswiggin,el-bantu,C24,322,288,bugswiggin,https://www.chess.com/game/live/14028670767
2021.05.06,Klaczor,el-bantu,D00,313,297,el-bantu,https://www.chess.com/game/live/14035861343
2021.05.06,bunnymandiratta,el-bantu,D00,292,305,el-bantu,https://www.chess.com/game/live/14035928193
2021.05.06,el-bantu,Kemxixixi,B01,300,453,Kemxixixi,https://www.chess.com/game/live/14043717317
2021.05.06,el-bantu,1inchSoft,A40,305,142,el-bantu,https://www.chess.com/game/live/14044317521
2021.05.07,el-bantu,shanvaldi,C42,314,323,el-bantu,https://www.chess.com/game/live/14095325507
2021.05.07,LarissaMarie,el-bantu,C41,208,303,LarissaMarie,https://www.chess.com/game/live/14098302045
2021.05.07,ugandharsonu,el-bantu,D00,304,311,el-bantu,https://www.chess.com/game/live/14105458909
2021.05.07,el-bantu,Patoeter,A00,304,369,Patoeter,https://www.chess.com/game/live/14118787565
2021.05.07,el-bantu,casualyxu,C47,298,407,casualyxu,https://www.chess.com/game/live/14124729387
2021.05.07,Kmo1986,el-bantu,A10,307,306,el-bantu,https://www.chess.com/game/live/14128897991
2021.05.07,Komikeusz,el-bantu,C41,232,296,Komikeusz,https://www.chess.com/game/live/14129018795
2021.05.08,el-bantu,darrenflores,A40,302,113,el-bantu,https://www.chess.com/game/live/14173957079
2021.05.08,gtrco,el-bantu,B07,396,296,gtrco,https://www.chess.com/game/live/14187140453
2021.05.08,ronnin_soto,el-bantu,C20,360,297,Draw,https://www.chess.com/game/live/14191327853
2021.05.08,el-bantu,ronnin_soto,C44,290,375,ronnin_soto,https://www.chess.com/game/live/14191917613
2021.05.08,el-bantu,benjipetit,C47,281,270,benjipetit,https://www.chess.com/game/live/14204578819
2021.05.08,el-bantu,olivosaumon,C40,288,251,el-bantu,https://www.chess.com/game/live/14211097863
2021.05.08,Puferf1sh,el-bantu,A00,278,296,el-bantu,https://www.chess.com/game/live/14213462251
2021.05.08,boryscarlsen,el-bantu,A00,307,305,el-bantu,https://www.chess.com/game/live/14215873799
2021.05.08,el-bantu,androska,C42,295,224,androska,https://www.chess.com/game/live/14215937539
2021.05.08,Aspect_q,el-bantu,D00,348,288,Aspect_q,https://www.chess.com/game/live/14217124803
2021.05.11,el-bantu,JoJoOblong,C20,282,368,JoJoOblong,https://www.chess.com/game/live/14474264179
2021.05.11,el-bantu,NotMi,A40,288,204,el-bantu,https://www.chess.com/game/live/14491735687
2021.05.11,Natente,el-bantu,C41,335,281,Natente,https://www.chess.com/game/live/14491739897
2021.04.30,StbbrnNFeisty,el-bantu,A46,507,287,StbbrnNFeisty,https://www.chess.com/game/daily/330766746
2021.05.12,HopelessKOD,el-bantu,C46,395,292,el-bantu,https://www.chess.com/game/live/14534781571
2021.05.12,el-bantu,jjvar,C42,293,322,Draw,https://www.chess.com/game/live/14534810431
2021.05.12,el-bantu,kygolex,C47,284,250,kygolex,https://www.chess.com/game/live/14535394267
2021.05.12,el-bantu,onokonolo,C40,293,319,el-bantu,https://www.chess.com/game/live/14580551235
2021.05.12,Sliski94,el-bantu,C42,341,286,Sliski94,https://www.chess.com/game/live/14581088059
2021.05.12,Jean-Paul33,el-bantu,C41,406,297,el-bantu,https://www.chess.com/game/live/14581607727
2021.05.12,el-bantu,ivocucas,A40,304,242,el-bantu,https://www.chess.com/game/live/14582286411
2021.05.14,fmard,el-bantu,B07,337,313,el-bantu,https://www.chess.com/game/live/14775481153
2021.05.15,TakeOver33,el-bantu,A00,359,322,el-bantu,https://www.chess.com/game/live/14786799193
2021.05.15,el-bantu,brianrohan,C45,314,314,brianrohan,https://www.chess.com/game/live/14818055791
2021.05.14,AngadRelan,el-bantu,D00,324,287,el-bantu,https://www.chess.com/game/daily/333941215
2021.05.16,el-bantu,J33nn,C47,308,431,J33nn,https://www.chess.com/game/live/14903778989
2021.05.16,OKEBOYS82,el-bantu,C41,443,301,OKEBOYS82,https://www.chess.com/game/live/14914731183
2021.05.18,Kingstone2020,el-bantu,A00,137,306,el-bantu,https://www.chess.com/game/live/15114987795
2021.05.19,el-bantu,lemunde,C40,314,301,el-bantu,https://www.chess.com/game/live/15195805683
2021.05.19,el-bantu,LirjonSh,C40,305,289,LirjonSh,https://www.chess.com/game/live/15198162257
2021.05.21,el-bantu,mfg90,C20,301,478,mfg90,https://www.chess.com/game/live/15341529161
2021.05.21,Lotfilipino,el-bantu,D02,218,307,el-bantu,https://www.chess.com/game/live/15359588781
2021.05.21,el-bantu,AlexanderBerggren,C41,316,172,el-bantu,https://www.chess.com/game/live/15369777319
2021.05.21,manywooners,el-bantu,C25,381,309,manywooners,https://www.chess.com/game/live/15369812431
2021.05.22,rolandb4,el-bantu,C41,409,303,rolandb4,https://www.chess.com/game/live/15385917019
2021.05.19,el-bantu,BlunderedUp,C20,306,304,el-bantu,https://www.chess.com/game/daily/334984805
2021.05.26,BrohMoment,el-bantu,A00,259,294,BrohMoment,https://www.chess.com/game/live/15736391665
2021.05.26,el-bantu,Italogaudenzi,B23,284,211,Italogaudenzi,https://www.chess.com/game/live/15808509211
2021.05.29,el-bantu,blahrax,C42,291,221,el-bantu,https://www.chess.com/game/live/16002239053
2021.05.29,Bobbyboi10017,el-bantu,C46,332,300,el-bantu,https://www.chess.com/game/live/16002289523
2021.05.30,el-bantu,pierrot666,B15,308,311,el-bantu,https://www.chess.com/game/live/16086849761
2021.05.31,el-bantu,victorpmat,B01,303,444,victorpmat,https://www.chess.com/game/live/16160687853
2021.06.02,TupacSchachUr,el-bantu,C41,272,310,el-bantu,https://www.chess.com/game/live/16392950189
2021.06.03,el-bantu,IPB4IGO,B06,303,355,IPB4IGO,https://www.chess.com/game/live/16425307959
2021.06.03,el-bantu,10_years_old_mexico,C21,483,439,el-bantu,https://www.chess.com/game/live/16430737485
2021.06.03,pr1ch,el-bantu,C20,535,475,pr1ch,https://www.chess.com/game/live/16430753127
